周波数 (Hz)	レベル (dB)
19620.117188	-195.443619
19623.046875	-197.435532
19625.976562	-196.450378
19628.906250	-196.034576
19631.835938	-197.113831
19634.765625	-194.477310
19637.695312	-195.304810
19640.625000	-198.023788
19643.554688	-196.280136
19646.484375	-196.904800
19649.414062	-198.090439
19652.343750	-195.066162
19655.273438	-195.082108
19658.203125	-197.270447
19661.132812	-196.434570
19664.062500	-197.448685
19666.992188	-197.336151
19669.921875	-196.815567
19672.851562	-196.910095
19675.781250	-197.246460
19678.710938	-197.442062
19681.640625	-197.268707
19684.570312	-195.674850
19687.500000	-194.474289
19690.429688	-194.963699
19693.359375	-197.622787
19696.289062	-197.405945
19699.218750	-197.712738
19702.148438	-196.994339
19705.078125	-196.164612
19708.007812	-197.384430
19710.937500	-197.308273
19713.867188	-196.591812
19716.796875	-197.603287
19719.726562	-195.318207
19722.656250	-194.216202
19725.585938	-197.766571
19728.515625	-195.963272
19731.445312	-195.867844
19734.375000	-198.022308
19737.304688	-194.512268
19740.234375	-195.329666
19743.164062	-197.418304
19746.093750	-197.495422
19749.023438	-196.299149
19751.953125	-196.505249
19754.882812	-193.904495
19757.812500	-194.999969
19760.742188	-197.481812
19763.671875	-197.104477
19766.601562	-197.431534
19769.531250	-196.563187
19772.460938	-195.608948
19775.390625	-196.437759
19778.320312	-196.792404
19781.250000	-197.742325
19784.179688	-197.107605
19787.109375	-196.344299
19790.039062	-194.806229
19792.968750	-185.909851
19795.898438	-181.361618
19798.828125	-187.892654
19801.757812	-196.705399
19804.687500	-195.899185
19807.617188	-194.211990
19810.546875	-196.230606
19813.476562	-196.563843
19816.406250	-196.882492
19819.335938	-196.804016
19822.265625	-186.091644
19825.195312	-186.046158
19828.125000	-195.088943
19831.054688	-196.057037
19833.984375	-196.365677
19836.914062	-197.147461
19839.843750	-193.610779
19842.773438	-194.086884
19845.703125	-197.235474
19848.632812	-196.236176
19851.562500	-196.930206
19854.492188	-197.026749
19857.421875	-193.923950
19860.351562	-195.007172
19863.281250	-196.622101
19866.210938	-196.715530
19869.140625	-196.853943
19872.070312	-197.487946
19875.000000	-197.974243
19877.929688	-197.210342
19880.859375	-196.895126
19883.789062	-196.797531
19886.718750	-197.674149
19889.648438	-193.007751
19892.578125	-191.906006
19895.507812	-195.966644
19898.437500	-197.675507
19901.367188	-197.386795
19904.296875	-197.855606
19907.226562	-193.116348
19910.156250	-192.988937
19913.085938	-196.510300
19916.015625	-196.159439
19918.945312	-195.846756
19921.875000	-196.730377
19924.804688	-190.685928
19927.734375	-191.598877
19930.664062	-197.693222
19933.593750	-197.024826
19936.523438	-196.679764
19939.453125	-196.945480
19942.382812	-193.194473
19945.312500	-195.694443
19948.242188	-197.334000
19951.171875	-196.938309
19954.101562	-196.712402
19957.031250	-191.868530
19959.960938	-186.466858
19962.890625	-191.564499
19965.820312	-196.877075
19968.750000	-197.647034
19971.679688	-197.399017
19974.609375	-196.857635
19977.539062	-195.443344
19980.468750	-197.275375
19983.398438	-197.492661
19986.328125	-196.218307
19989.257812	-189.253769
19992.187500	-183.468399
19995.117188	-188.156036
19998.046875	-196.939606
20000.976562	-195.539978
20003.906250	-195.911484
20006.835938	-197.567245
20009.765625	-196.321045
20012.695312	-195.292755
20015.625000	-198.381531
20018.554688	-196.230057
20021.484375	-196.487152
20024.414062	-197.318008
20027.343750	-194.437775
20030.273438	-194.893555
20033.203125	-197.580719
20036.132812	-196.846527
20039.062500	-197.768082
20041.992188	-197.651642
20044.921875	-196.905685
20047.851562	-197.714828
20050.781250	-197.219711
20053.710938	-197.505829
20056.640625	-197.201965
20059.570312	-196.672592
20062.500000	-197.729507
20065.429688	-198.367050
20068.359375	-197.887848
20071.289062	-197.627472
20074.218750	-197.133621
20077.148438	-194.933899
20080.078125	-193.400818
20083.007812	-195.985687
20085.937500	-197.496552
20088.867188	-197.305023
20091.796875	-198.407837
20094.726562	-194.715973
20097.656250	-194.856964
20100.585938	-197.944473
20103.515625	-196.152710
20106.445312	-196.673462
20109.375000	-198.133179
20112.304688	-194.189713
20115.234375	-194.938019
20118.164062	-197.327194
20121.093750	-196.180603
20124.023438	-196.107864
20126.953125	-198.362106
20129.882812	-194.706863
20132.812500	-196.094437
20135.742188	-197.384949
20138.671875	-197.939697
20141.601562	-197.225967
20144.531250	-196.474487
20147.460938	-193.657242
20150.390625	-195.824829
20153.320312	-196.806442
20156.250000	-198.310303
20159.179688	-197.491013
20162.109375	-196.536102
20165.039062	-194.894272
20167.968750	-196.763977
20170.898438	-197.591187
20173.828125	-197.047501
20176.757812	-197.219986
20179.687500	-194.749405
20182.617188	-191.917709
20185.546875	-190.294434
20188.476562	-188.088013
20191.406250	-193.294525
20194.335938	-196.323380
20197.265625	-192.258972
20200.195312	-192.630081
20203.125000	-197.037872
20206.054688	-195.252853
20208.984375	-196.577393
20211.914062	-194.165146
20214.843750	-185.718964
20217.773438	-185.436615
20220.703125	-196.446350
20223.632812	-196.548050
20226.562500	-197.277039
20229.492188	-196.503204
20232.421875	-195.667450
20235.351562	-195.538330
20238.281250	-196.636505
20241.210938	-196.400879
20244.140625	-197.211166
20247.070312	-196.370834
20250.000000	-197.156799
20252.929688	-197.278488
20255.859375	-197.169983
20258.789062	-197.202972
20261.718750	-197.273010
20264.648438	-196.659790
20267.578125	-196.329926
20270.507812	-197.122849
20273.437500	-197.863480
20276.367188	-195.949768
20279.296875	-196.934784
20282.226562	-187.341660
20285.156250	-186.967392
20288.085938	-195.905045
20291.015625	-196.591827
20293.945312	-196.558807
20296.875000	-197.674301
20299.804688	-193.436279
20302.734375	-193.191620
20305.664062	-197.393188
20308.593750	-196.552795
20311.523438	-196.819351
20314.453125	-195.607376
20317.382812	-190.222794
20320.312500	-193.828644
20323.242188	-197.263031
20326.171875	-196.944595
20329.101562	-197.146133
20332.031250	-196.757889
20334.960938	-196.588867
20337.890625	-196.616638
20340.820312	-197.103088
20343.750000	-197.735748
20346.679688	-198.045456
20349.609375	-192.202194
20352.539062	-188.739059
20355.468750	-195.468796
20358.398438	-197.152939
20361.328125	-197.621201
20364.257812	-197.936493
20367.187500	-196.563171
20370.117188	-195.782318
20373.046875	-197.250534
20375.976562	-195.919022
20378.906250	-195.592361
20381.835938	-193.758667
20384.765625	-191.370392
20387.695312	-193.700516
20390.625000	-197.545624
20393.554688	-195.634460
20396.484375	-196.232300
20399.414062	-197.857849
20402.343750	-195.328613
20405.273438	-195.529144
20408.203125	-198.062943
20411.132812	-196.741806
20414.062500	-197.037354
20416.992188	-197.659729
20419.921875	-197.035080
20422.851562	-197.333771
20425.781250	-197.786270
20428.710938	-197.262100
20431.640625	-196.329666
20434.570312	-196.985123
20437.500000	-197.500214
20440.429688	-197.354172
20443.359375	-197.264999
20446.289062	-198.305252
20449.218750	-197.505264
20452.148438	-197.756409
20455.078125	-197.119186
20458.007812	-197.691299
20460.937500	-198.436569
20463.867188	-197.205597
20466.796875	-197.474655
20469.726562	-191.366714
20472.656250	-189.805832
20475.585938	-195.660675
20478.515625	-196.515411
20481.445312	-197.083542
20484.375000	-198.917633
20487.304688	-194.708282
20490.234375	-194.642731
20493.164062	-197.319717
20496.093750	-196.926468
20499.023438	-196.903046
20501.953125	-197.687820
20504.882812	-194.380188
20507.812500	-195.043625
20510.742188	-196.486954
20513.671875	-196.118683
20516.601562	-196.128479
20519.531250	-197.031219
20522.460938	-196.846405
20525.390625	-196.699509
20528.320312	-197.112366
20531.250000	-197.786087
20534.179688	-197.058472
20537.109375	-196.009949
20540.039062	-191.658447
20542.968750	-195.534332
20545.898438	-197.908020
20548.828125	-197.252304
20551.757812	-197.287323
20554.687500	-195.701218
20557.617188	-193.294662
20560.546875	-197.577515
20563.476562	-196.305618
20566.406250	-196.358627
20569.335938	-197.357513
20572.265625	-190.012589
20575.195312	-189.153595
20578.125000	-193.010925
20581.054688	-192.537506
20583.984375	-193.560913
20586.914062	-196.107330
20589.843750	-193.721878
20592.773438	-193.991196
20595.703125	-197.364044
20598.632812	-196.386276
20601.562500	-197.730530
20604.492188	-195.371933
20607.421875	-190.499298
20610.351562	-191.352631
20613.281250	-196.781189
20616.210938	-196.900223
20619.140625	-197.496277
20622.070312	-197.511642
20625.000000	-198.141098
20627.929688	-197.750519
20630.859375	-197.366043
20633.789062	-196.960907
20636.718750	-197.265701
20639.648438	-194.765610
20642.578125	-193.556335
20645.507812	-196.752289
20648.437500	-197.484268
20651.367188	-196.119019
20654.296875	-197.166214
20657.226562	-192.775696
20660.156250	-192.709259
20663.085938	-197.541489
20666.015625	-196.222565
20668.945312	-195.618622
20671.875000	-195.715775
20674.804688	-187.904892
20677.734375	-187.517212
20680.664062	-198.202545
20683.593750	-197.076736
20686.523438	-197.254929
20689.453125	-197.893707
20692.382812	-192.811981
20695.312500	-195.257751
20698.242188	-198.061264
20701.171875	-197.441101
20704.101562	-196.873840
20707.031250	-195.200104
20709.960938	-194.266434
20712.890625	-195.559631
20715.820312	-196.916260
20718.750000	-197.667969
20721.679688	-197.073105
20724.609375	-197.076477
20727.539062	-195.902771
20730.468750	-197.678589
20733.398438	-197.448822
20736.328125	-197.908218
20739.257812	-197.478012
20742.187500	-191.906372
20745.117188	-190.917297
20748.046875	-197.008850
20750.976562	-196.714096
20753.906250	-196.598724
20756.835938	-198.575287
20759.765625	-195.491974
20762.695312	-195.189499
20765.625000	-197.315689
20768.554688	-196.128204
20771.484375	-195.182693
20774.414062	-193.286667
20777.343750	-192.589630
20780.273438	-195.131668
20783.203125	-197.733582
20786.132812	-195.494415
20789.062500	-197.661804
20791.992188	-197.293060
20794.921875	-197.039520
20797.851562	-196.531479
20800.781250	-197.453766
20803.710938	-196.529068
20806.640625	-197.504959
20809.570312	-197.256149
20812.500000	-197.604065
20815.429688	-197.808228
20818.359375	-197.771225
20821.289062	-197.833252
20824.218750	-196.790619
20827.148438	-195.672165
20830.078125	-196.016357
20833.007812	-197.390335
20835.937500	-197.659714
20838.867188	-197.093979
20841.796875	-197.361542
20844.726562	-194.738647
20847.656250	-194.331329
20850.585938	-197.480560
20853.515625	-196.845093
20856.445312	-196.465103
20859.375000	-197.557251
20862.304688	-188.134277
20865.234375	-187.994125
20868.164062	-196.528854
20871.093750	-196.286972
20874.023438	-197.781265
20876.953125	-197.596024
20879.882812	-194.376541
20882.812500	-196.235397
20885.742188	-197.195892
20888.671875	-197.218826
20891.601562	-197.683212
20894.531250	-197.472504
20897.460938	-195.285828
20900.390625	-196.204376
20903.320312	-195.906647
20906.250000	-197.728561
20909.179688	-197.575089
20912.109375	-197.064056
20915.039062	-194.688675
20917.968750	-196.527603
20920.898438	-197.014389
20923.828125	-196.664948
20926.757812	-197.279617
20929.687500	-192.613434
20932.617188	-187.596741
20935.546875	-195.368851
20938.476562	-197.111603
20941.406250	-196.617645
20944.335938	-197.415222
20947.265625	-192.413452
20950.195312	-192.296768
20953.125000	-197.221497
20956.054688	-196.868805
20958.984375	-196.763611
20961.914062	-196.686768
20964.843750	-189.616974
20967.773438	-190.208801
20970.703125	-192.609665
20973.632812	-192.458527
20976.562500	-194.273788
20979.492188	-196.827408
20982.421875	-195.674637
20985.351562	-196.060043
20988.281250	-196.971069
20991.210938	-197.215164
20994.140625	-197.786560
20997.070312	-197.225266
21000.000000	-198.539062
21002.929688	-197.664703
21005.859375	-197.355133
21008.789062	-197.820663
21011.718750	-197.618164
21014.648438	-197.337753
21017.578125	-196.462250
21020.507812	-197.414932
21023.437500	-197.353363
21026.367188	-196.791901
21029.296875	-197.335678
21032.226562	-192.238754
21035.156250	-191.632095
21038.085938	-197.191452
21041.015625	-196.711197
21043.945312	-196.246216
21046.875000	-197.580063
21049.804688	-193.435074
21052.734375	-193.630569
21055.664062	-197.386765
21058.593750	-197.573044
21061.523438	-196.534866
21064.453125	-195.521591
21067.382812	-188.296432
21070.312500	-192.366791
21073.242188	-197.136749
21076.171875	-197.806259
21079.101562	-197.325378
21082.031250	-197.979523
21084.960938	-196.588181
21087.890625	-197.202560
21090.820312	-197.732925
21093.750000	-198.634720
21096.679688	-197.335709
21099.609375	-197.412262
21102.539062	-195.711151
21105.468750	-197.278839
21108.398438	-197.790390
21111.328125	-197.741974
21114.257812	-198.182571
21117.187500	-197.427643
21120.117188	-196.061432
21123.046875	-198.220367
21125.976562	-197.253830
21128.906250	-196.809387
21131.835938	-197.607101
21134.765625	-192.170380
21137.695312	-191.652252
21140.625000	-198.432587
21143.554688	-196.865677
21146.484375	-197.521713
21149.414062	-199.542999
21152.343750	-196.086456
21155.273438	-195.942001
21158.203125	-198.871475
21161.132812	-196.624924
21164.062500	-196.889740
21166.992188	-195.609253
21169.921875	-195.240173
21172.851562	-197.643112
21175.781250	-197.370834
21178.710938	-198.385498
21181.640625	-198.913834
21184.570312	-197.877686
21187.500000	-198.822723
21190.429688	-199.138077
21193.359375	-199.339630
21196.289062	-198.911118
21199.218750	-198.743256
21202.148438	-197.795456
21205.078125	-198.143341
21208.007812	-199.005157
21210.937500	-198.599899
21213.867188	-198.361694
21216.796875	-199.000610
21219.726562	-195.714737
21222.656250	-195.076065
21225.585938	-198.859360
21228.515625	-197.974548
21231.445312	-197.168137
21234.375000	-198.637497
21237.304688	-194.762939
21240.234375	-195.810379
21243.164062	-199.379089
21246.093750	-198.299515
21249.023438	-199.116943
21251.953125	-195.951431
21254.882812	-187.663254
21257.812500	-187.899490
21260.742188	-197.998566
21263.671875	-199.508194
21266.601562	-198.744308
21269.531250	-198.930237
21272.460938	-196.651566
21275.390625	-197.490967
21278.320312	-198.015076
21281.250000	-200.155182
21284.179688	-199.521469
21287.109375	-198.099121
21290.039062	-195.479584
21292.968750	-198.718521
21295.898438	-199.129608
21298.828125	-199.680695
21301.757812	-199.524475
21304.687500	-197.349396
21307.617188	-195.174957
21310.546875	-199.633224
21313.476562	-198.686340
21316.406250	-197.427963
21319.335938	-199.133423
21322.265625	-188.843704
21325.195312	-187.997070
21328.125000	-197.318985
21331.054688	-197.259796
21333.984375	-197.387909
21336.914062	-198.842712
21339.843750	-194.678589
21342.773438	-194.495178
21345.703125	-199.223862
21348.632812	-198.026291
21351.562500	-199.974106
21354.492188	-197.511078
21357.421875	-195.544479
21360.351562	-195.985901
21363.281250	-198.027359
21366.210938	-197.520798
21369.140625	-197.472458
21372.070312	-199.547318
21375.000000	-201.177261
21377.929688	-200.176727
21380.859375	-201.404755
21383.789062	-200.103363
21386.718750	-200.109207
21389.648438	-191.018280
21392.578125	-189.395752
21395.507812	-195.638458
21398.437500	-200.604080
21401.367188	-198.955368
21404.296875	-201.591370
21407.226562	-193.688904
21410.156250	-193.336609
21413.085938	-199.362366
21416.015625	-198.446671
21418.945312	-198.205093
21421.875000	-199.554703
21424.804688	-190.848511
21427.734375	-191.234360
21430.664062	-199.902695
21433.593750	-199.780365
21436.523438	-198.655701
21439.453125	-199.715775
21442.382812	-193.358429
21445.312500	-197.744919
21448.242188	-199.965820
21451.171875	-199.801361
21454.101562	-199.038849
21457.031250	-197.162720
21459.960938	-193.401260
21462.890625	-196.007126
21465.820312	-199.935989
21468.750000	-202.043610
21471.679688	-200.768082
21474.609375	-199.449524
21477.539062	-198.047836
21480.468750	-199.856812
21483.398438	-199.376877
21486.328125	-199.227493
21489.257812	-199.851013
21492.187500	-198.860580
21495.117188	-197.455963
21498.046875	-200.036026
21500.976562	-197.989532
21503.906250	-198.082245
21506.835938	-200.762741
21509.765625	-197.522400
21512.695312	-195.829376
21515.625000	-201.499008
21518.554688	-197.852554
21521.484375	-198.839828
21524.414062	-200.068100
21527.343750	-192.773056
21530.273438	-195.155304
21533.203125	-199.915878
21536.132812	-198.885925
21539.062500	-199.755905
21541.992188	-199.889847
21544.921875	-199.360641
21547.851562	-199.420746
21550.781250	-199.607635
21553.710938	-199.534866
21556.640625	-199.789261
21559.570312	-199.568008
21562.500000	-200.964386
21565.429688	-200.184555
21568.359375	-201.162445
21571.289062	-201.190796
21574.218750	-200.174057
21577.148438	-198.828323
21580.078125	-197.703827
21583.007812	-201.201263
21585.937500	-201.039124
21588.867188	-199.029678
21591.796875	-200.258347
21594.726562	-196.964478
21597.656250	-196.329010
21600.585938	-200.788101
21603.515625	-198.604660
21606.445312	-198.243378
21609.375000	-201.458069
21612.304688	-195.386902
21615.234375	-196.252106
21618.164062	-200.817627
21621.093750	-198.714600
21624.023438	-197.926407
21626.953125	-199.851456
21629.882812	-195.556000
21632.812500	-198.149658
21635.742188	-199.698593
21638.671875	-200.027161
21641.601562	-199.700638
21644.531250	-192.897659
21647.460938	-184.360443
21650.390625	-187.923004
21653.320312	-198.732605
21656.250000	-202.061630
21659.179688	-200.889862
21662.109375	-198.949875
21665.039062	-196.742783
21667.968750	-199.168137
21670.898438	-200.211227
21673.828125	-199.931396
21676.757812	-200.210999
21679.687500	-196.659851
21682.617188	-193.041534
21685.546875	-199.046219
21688.476562	-198.670776
21691.406250	-197.680801
21694.335938	-200.782227
21697.265625	-193.692703
21700.195312	-193.004593
21703.125000	-200.240356
21706.054688	-198.314209
21708.984375	-198.799850
21711.914062	-197.806213
21714.843750	-188.176971
21717.773438	-188.317169
21720.703125	-200.438141
21723.632812	-198.880264
21726.562500	-200.290970
21729.492188	-199.588379
21732.421875	-196.956711
21735.351562	-197.083328
21738.281250	-199.343262
21741.210938	-198.968018
21744.140625	-200.192657
21747.070312	-199.178040
21750.000000	-201.221741
21752.929688	-200.787643
21755.859375	-200.835434
21758.789062	-200.136551
21761.718750	-199.827957
21764.648438	-198.796234
21767.578125	-198.230621
21770.507812	-199.913712
21773.437500	-200.722870
21776.367188	-199.394730
21779.296875	-198.602386
21782.226562	-184.474747
21785.156250	-184.621735
21788.085938	-194.542419
21791.015625	-198.396133
21793.945312	-198.359695
21796.875000	-201.523224
21799.804688	-194.034332
21802.734375	-194.439987
21805.664062	-199.881744
21808.593750	-198.994537
21811.523438	-199.930939
21814.453125	-198.903534
21817.382812	-191.363678
21820.312500	-194.969162
21823.242188	-199.847549
21826.171875	-200.559326
21829.101562	-200.021500
21832.031250	-199.692581
21834.960938	-197.513702
21837.890625	-199.269608
21840.820312	-198.843430
21843.750000	-200.720779
21846.679688	-201.069763
21849.609375	-197.844147
21852.539062	-195.413971
21855.468750	-199.426346
21858.398438	-201.048050
21861.328125	-200.551041
21864.257812	-200.121307
21867.187500	-198.718765
21870.117188	-197.579330
21873.046875	-200.307495
21875.976562	-198.039932
21878.906250	-197.823807
21881.835938	-200.148361
21884.765625	-196.886200
21887.695312	-195.634369
21890.625000	-201.243698
21893.554688	-197.667267
21896.484375	-198.247055
21899.414062	-200.742401
21902.343750	-196.564865
21905.273438	-198.145386
21908.203125	-201.315262
21911.132812	-198.497894
21914.062500	-200.227325
21916.992188	-199.871536
21919.921875	-197.571335
21922.851562	-198.077713
21925.781250	-199.035187
21928.710938	-199.759399
21931.640625	-200.604767
21934.570312	-199.193619
21937.500000	-201.230286
21940.429688	-201.293320
21943.359375	-201.107651
21946.289062	-200.181152
21949.218750	-200.321167
21952.148438	-199.587601
21955.078125	-198.137970
21958.007812	-200.288696
21960.937500	-200.886688
21963.867188	-199.458008
21966.796875	-200.826965
21969.726562	-195.211349
21972.656250	-195.463409
21975.585938	-200.494705
21978.515625	-200.508987
21981.445312	-199.187759
21984.375000	-200.620041
21987.304688	-195.262802
21990.234375	-196.033173
21993.164062	-200.706985
21996.093750	-199.399582
21999.023438	-199.995697
22001.953125	-199.354492
22004.882812	-196.525192
22007.812500	-197.531998
22010.742188	-200.192963
22013.671875	-200.080200
22016.601562	-198.744919
22019.531250	-199.280014
22022.460938	-197.523438
22025.390625	-199.018967
22028.320312	-199.530762
22031.250000	-201.338058
22034.179688	-200.637512
22037.109375	-188.236526
22040.039062	-182.142365
22042.968750	-187.826172
22045.898438	-200.014023
22048.828125	-199.758652
22051.757812	-200.684250
22054.687500	-198.240601
22057.617188	-194.632965
22060.546875	-200.371567
22063.476562	-198.146317
22066.406250	-198.464493
22069.335938	-200.784332
22072.265625	-190.811188
22075.195312	-189.654617
22078.125000	-198.524597
22081.054688	-196.776718
22083.984375	-197.544708
22086.914062	-199.899307
22089.843750	-195.225906
22092.773438	-194.411591
22095.703125	-201.429932
22098.632812	-198.035339
22101.562500	-199.745789
22104.492188	-196.908371
22107.421875	-193.181061
22110.351562	-194.633698
22113.281250	-199.134460
22116.210938	-199.144821
22119.140625	-199.723587
22122.070312	-199.358749
22125.000000	-201.720871
22127.929688	-200.027771
22130.859375	-200.311508
22133.789062	-200.296036
22136.718750	-200.646286
22139.648438	-196.199402
22142.578125	-194.892609
22145.507812	-198.934769
22148.437500	-201.147476
22151.367188	-198.834457
22154.296875	-200.934784
22157.226562	-194.385544
22160.156250	-193.721008
22163.085938	-199.771057
22166.015625	-199.046036
22168.945312	-198.815689
22171.875000	-195.470612
22174.804688	-184.167053
22177.734375	-184.725739
22180.664062	-198.604446
22183.593750	-199.550003
22186.523438	-198.971268
22189.453125	-200.041962
22192.382812	-193.965790
22195.312500	-197.278381
22198.242188	-200.644302
22201.171875	-200.502197
22204.101562	-199.850082
22207.031250	-198.320969
22209.960938	-195.310104
22212.890625	-197.509583
22215.820312	-200.000778
22218.750000	-201.617203
22221.679688	-199.759857
22224.609375	-199.692703
22227.539062	-198.071518
22230.468750	-200.272980
22233.398438	-199.863297
22236.328125	-199.959320
22239.257812	-200.064011
22242.187500	-196.580414
22245.117188	-195.574371
22248.046875	-200.847244
22250.976562	-199.559692
22253.906250	-198.543854
22256.835938	-200.386292
22259.765625	-196.601166
22262.695312	-196.408493
22265.625000	-200.721939
22268.554688	-197.270020
22271.484375	-198.244171
22274.414062	-200.090912
22277.343750	-196.788971
22280.273438	-197.151352
22283.203125	-200.504181
22286.132812	-198.708298
22289.062500	-199.350388
22291.992188	-200.103912
22294.921875	-198.897049
22297.851562	-199.791672
22300.781250	-200.615997
22303.710938	-199.096924
22306.640625	-200.105194
22309.570312	-198.954941
22312.500000	-198.558014
22315.429688	-199.730698
22318.359375	-201.617294
22321.289062	-200.078049
22324.218750	-200.810349
22327.148438	-198.710709
22330.078125	-197.638168
22333.007812	-200.202515
22335.937500	-200.374084
22338.867188	-199.562927
22341.796875	-201.182068
22344.726562	-196.022858
22347.656250	-195.067108
22350.585938	-200.232101
22353.515625	-199.209335
22356.445312	-198.706802
22359.375000	-200.476059
22362.304688	-194.542175
22365.234375	-195.205231
22368.164062	-200.143768
22371.093750	-199.426743
22374.023438	-200.242188
22376.953125	-200.038712
22379.882812	-195.743927
22382.812500	-198.665634
22385.742188	-199.392075
22388.671875	-200.597336
22391.601562	-200.121948
22394.531250	-199.365631
22397.460938	-196.299332
22400.390625	-198.642883
22403.320312	-199.940933
22406.250000	-200.934799
22409.179688	-200.462021
22412.109375	-199.188416
22415.039062	-196.831863
22417.968750	-198.541016
22420.898438	-199.889908
22423.828125	-200.057770
22426.757812	-198.484039
22429.687500	-181.662125
22432.617188	-177.728943
22435.546875	-187.308441
22438.476562	-197.357391
22441.406250	-197.939301
22444.335938	-200.272369
22447.265625	-193.887985
22450.195312	-192.552795
22453.125000	-199.966904
22456.054688	-197.927383
22458.984375	-198.559906
22461.914062	-199.209106
22464.843750	-190.757202
22467.773438	-191.104462
22470.703125	-200.683197
22473.632812	-197.582901
22476.562500	-197.580139
22479.492188	-198.709412
22482.421875	-197.614594
22485.351562	-198.062546
22488.281250	-199.670959
22491.210938	-200.183884
22494.140625	-200.594269
22497.070312	-199.803909
22500.000000	-201.747070
22502.929688	-199.751526
22505.859375	-199.960297
22508.789062	-200.174637
22511.718750	-201.331680
22514.648438	-199.208389
22517.578125	-197.997925
22520.507812	-199.731598
22523.437500	-199.108292
22526.367188	-199.783066
22529.296875	-201.639648
22532.226562	-192.747589
22535.156250	-191.836838
22538.085938	-199.312119
22541.015625	-198.823212
22543.945312	-198.545929
22546.875000	-201.968185
22549.804688	-193.528244
22552.734375	-195.395309
22555.664062	-200.943329
22558.593750	-198.879959
22561.523438	-199.613586
22564.453125	-194.283463
22567.382812	-185.193314
22570.312500	-190.526047
22573.242188	-200.180725
22576.171875	-200.521942
22579.101562	-200.274185
22582.031250	-199.422699
22584.960938	-197.974518
22587.890625	-199.653397
22590.820312	-198.944229
22593.750000	-201.821686
22596.679688	-201.067688
22599.609375	-200.261078
22602.539062	-197.343842
22605.468750	-200.968658
22608.398438	-200.656387
22611.328125	-200.453690
22614.257812	-200.279251
22617.187500	-199.030563
22620.117188	-197.784546
22623.046875	-200.870590
22625.976562	-198.916534
22628.906250	-198.682755
22631.835938	-200.497681
22634.765625	-195.144165
22637.695312	-195.307144
22640.625000	-201.458099
22643.554688	-198.135696
22646.484375	-198.627197
22649.414062	-199.886307
22652.343750	-196.305969
22655.273438	-197.308731
22658.203125	-200.683670
22661.132812	-197.880341
22664.062500	-200.309631
22666.992188	-200.383377
22669.921875	-199.848511
22672.851562	-198.905289
22675.781250	-200.030914
22678.710938	-199.287521
22681.640625	-199.179367
22684.570312	-199.303925
22687.500000	-200.479507
22690.429688	-200.441666
22693.359375	-200.452011
22696.289062	-200.232895
22699.218750	-201.209549
22702.148438	-198.802170
22705.078125	-198.124344
22708.007812	-199.415192
22710.937500	-200.970306
22713.867188	-199.276535
22716.796875	-202.177170
22719.726562	-195.663086
22722.656250	-195.570618
22725.585938	-200.791306
22728.515625	-198.926788
22731.445312	-197.753571
22734.375000	-201.528397
22737.304688	-195.443558
22740.234375	-196.547089
22743.164062	-200.805801
22746.093750	-199.489685
22749.023438	-199.217987
22751.953125	-200.003601
22754.882812	-195.252914
22757.812500	-197.014053
22760.742188	-200.339706
22763.671875	-200.702545
22766.601562	-200.513870
22769.531250	-199.627960
22772.460938	-197.683319
22775.390625	-199.244019
22778.320312	-199.529678
22781.250000	-201.417038
22784.179688	-201.142914
22787.109375	-199.140793
22790.039062	-195.743912
22792.968750	-199.293427
22795.898438	-200.657639
22798.828125	-200.044434
22801.757812	-200.493332
22804.687500	-197.360153
22807.617188	-195.496002
22810.546875	-200.503815
22813.476562	-198.197556
22816.406250	-197.558380
22819.335938	-193.147720
22822.265625	-175.653824
22825.195312	-175.785110
22828.125000	-188.485916
22831.054688	-197.255615
22833.984375	-197.948898
22836.914062	-200.700699
22839.843750	-195.231232
22842.773438	-194.938644
22845.703125	-200.104324
22848.632812	-198.829193
22851.562500	-200.422150
22854.492188	-199.150513
22857.421875	-195.577988
22860.351562	-196.863297
22863.281250	-199.575409
22866.210938	-198.366501
22869.140625	-198.954315
22872.070312	-199.451675
22875.000000	-202.073395
22877.929688	-200.982513
22880.859375	-201.235016
22883.789062	-200.989471
22886.718750	-200.952133
22889.648438	-193.223892
22892.578125	-192.212204
22895.507812	-197.655777
22898.437500	-200.156616
22901.367188	-199.318192
22904.296875	-201.107834
22907.226562	-193.238068
22910.156250	-193.149216
22913.085938	-200.154510
22916.015625	-198.924805
22918.945312	-198.740524
22921.875000	-199.873642
22924.804688	-191.657974
22927.734375	-191.881424
22930.664062	-200.261185
22933.593750	-199.293274
22936.523438	-199.482346
22939.453125	-199.905319
22942.382812	-194.018234
22945.312500	-196.472595
22948.242188	-199.906616
22951.171875	-200.911606
22954.101562	-200.724564
22957.031250	-195.385773
22959.960938	-189.490570
22962.890625	-194.490326
22965.820312	-199.250595
22968.750000	-201.864319
22971.679688	-200.573456
22974.609375	-199.688980
22977.539062	-197.708969
22980.468750	-200.211807
22983.398438	-198.660782
22986.328125	-199.902481
22989.257812	-200.563858
22992.187500	-198.919632
22995.117188	-196.655167
22998.046875	-200.227173
23000.976562	-198.628860
23003.906250	-198.312958
23006.835938	-200.290192
23009.765625	-197.096756
23012.695312	-196.467636
23015.625000	-201.552032
23018.554688	-198.101639
23021.484375	-198.369156
23024.414062	-200.599533
23027.343750	-196.060059
23030.273438	-196.509979
